	Ref	NOX	ATPase
b1388	7.374040006	9.088975881	8.629696708
b1389	5.433345306	5.912894685	6.075363728
b1390	7.089698504	8.815679218	7.873396196
b1391	5.863162973	7.793166434	7.309868233
b1392	9.114916807	10.10866237	9.874425256
b1393	8.387191272	8.8700494	9.142299219
b1394	6.833203532	8.126918425	7.92559957
b1395	7.299718726	7.664111625	7.409620264
b1396	6.567375677	6.734726465	7.077148847
b1397	8.109034559	8.838036675	8.549350462
b1398	8.520224867	9.293274909	8.867369364
b1399	7.551498619	7.450407021	7.566887768
b1400	9.689685034	9.687851018	9.63924133
b1401	8.502034858	9.222046874	8.737584181
b1405	9.043216675	8.850553732	8.863762011
b1406	8.507537055	8.119773514	8.398342598
b1407	6.972666878	8.116742283	7.393418931
b1408	3.515643657	4.93802646	4.310174576
b1409	5.246822855	7.445814422	6.384309925
b1410	8.996079333	10.68245585	9.630813436
b1411	9.305144985	9.903506416	9.7706201
b1412	8.098107862	8.645437301	9.033116467
b1413	11.33800158	11.08365223	11.09674156
b1414	8.922249214	8.265744728	8.384712032
b1415	10.73485908	10.89096952	10.3130882
b1416	9.22460933	8.38874837	9.251770401
b1417	11.25722142	10.58781405	11.13480954
b1418	12.22919361	12.15000083	11.84883178
b1419	8.986904622	8.575853765	8.350756692
b1420	9.290400147	8.679286414	8.69132772
b1424	10.13433575	9.937822571	9.634625847
b1425	7.202487189	7.942141794	8.070081827
b1426	10.20965817	10.08987904	9.883371887
b1427	9.170013262	8.997691982	8.928303857
b1428	8.231343119	8.040706912	8.381144941
b1429	8.973073414	9.409658293	8.799146042
b1430	8.371455326	7.950086089	8.217647755
b1431	9.730428301	8.255009674	8.550461509
b1432	9.568838534	9.517899813	9.543715834
b1434	5.46996359	6.248066748	6.437979592
b1435	9.372874855	9.514509606	9.482804087
b1436	7.370091297	9.082268125	8.112972876
b1437	6.257285515	8.439065638	7.736443964
b1438	9.770639008	9.55177422	9.6599807
b1439	3.374842821	3.284638344	3.358915567
b1440	8.492321605	7.778590703	8.241606319
b1441	8.595919657	8.944907595	8.557685163
b1442	6.883623235	7.277997796	7.255482103
b1444	9.135885971	9.302647801	9.367259794
b1445	8.709717717	8.312263429	8.513969565
b1446	10.14004914	9.427773891	9.730639817
b1447	8.076269233	7.981217163	8.184485736
b1448	11.00374495	10.693742	10.83380438
b1449	10.16951617	9.461606565	10.12109374
b1451	9.331802477	9.548895585	9.364124189
b1452	10.10312289	10.15537592	9.905656138
b1454	4.179434894	4.174976797	4.535736561
b1455	6.322720685	7.38049027	6.165718948
b1456	7.953287602	8.350093778	8.261435569
b1458	5.783996288	7.458338211	6.271132729
b1459	5.816258035	6.825153059	5.961890643
b1460	11.69968249	13.0595319	12.25039772
b1461	6.819143031	6.212274408	6.691897274
b1463	6.170524917	6.464465137	6.457807048
b1464	9.301920884	9.320625479	9.526172553
b1465	3.988129193	4.67925313	5.649619453
b1466	9.796268231	10.26260585	9.766099588
b1467	6.985555552	7.207537835	7.285573011
b1468	6.344529099	6.345344992	6.458356424
b1469	9.584409656	9.999722088	9.772866782
b1470	4.027757195	5.390326019	4.67132305
b1471	2.935571878	3.517890588	3.130502165
b1472	5.067195735	5.86284315	5.575740291
b1473	8.427346425	8.399535385	8.48980214
b1475	5.158083018	5.964529267	6.269760892
b1476	6.18478309	7.368458103	7.267397498
b1477	10.28768379	9.905559904	9.838904976
b1479	9.867806206	9.83237146	9.547552539
b1480	11.81182471	8.832938422	10.45367778
b1482	10.05171158	8.875046424	10.1147478
b1483	7.05840581	7.973047089	7.874835707
b1484	8.294363091	9.814651197	9.233927322
b1485	9.012203583	9.931733525	9.829136386
b1487	8.446042852	9.250417498	9.039123679
b1488	5.085460444	6.236285814	6.911371754
b1490	8.088239409	7.929829042	8.218886242
b1491	8.422457988	8.376478159	8.422055556
b1492	10.49966412	7.958195837	10.6813852
b1493	11.64592213	8.279150722	11.56538359
b1494	9.404916648	9.894849952	9.490189311
b1495	6.857557228	8.783491167	7.701295737
b1496	6.058907335	7.949929541	6.854254505
b1497	4.839368241	6.268553094	5.63657623
b1498	8.242368924	9.004243898	8.719093343
b1499	6.85996553	8.622674056	7.357649021
b1500	6.451966753	8.076161353	6.459890291
b1501	6.979023914	7.94320066	7.809205456
b1502	5.464353833	7.375465287	6.679064918
b1503	7.419841935	9.244170676	8.507885114
b1504	5.661074559	8.461316544	7.157167568
b1505	6.58354229	8.412839275	7.63101525
b1506	2.715375989	2.835738345	2.974198614
b1508	6.195635372	6.390265515	5.960548335
b1509	8.752976143	9.070239673	8.879457311
b1510	7.690674886	8.330781071	7.822459485
b1511	8.387646155	9.074354091	8.874081384
b1512	9.209401905	9.257513497	9.277925538
b1513	8.17156657	9.20393113	9.294078747
b1514	6.604513508	8.531486228	7.622181388
b1515	8.036614569	9.44192903	9.119381853
b1516	6.871503044	7.250911381	7.378111011
b1517	8.651238414	9.129525771	8.938316506
b1518	6.722334666	7.034476749	6.985103056
b1519	8.665029953	8.221494355	8.686228431
b1520	8.217879239	8.337743251	8.220405561
b1521	6.993428491	9.025205293	7.869250779
b1522	5.801783795	6.793463573	6.263671911
b1524	10.23092023	10.10305111	9.988120418
b1525	10.13186916	10.15838588	9.974963436
b1526	7.540917226	7.63933343	8.191388232
b1528	8.265408753	8.401914562	8.592579503
b1530	7.973408866	7.833671559	7.950062482
b1531	9.872281061	9.709541875	10.02409218
b1532	6.046911386	6.536946538	7.123516318
b1533	11.36784152	11.20883902	11.04953506
b1534	2.359480976	2.225937897	2.30021512
b1535	7.867506064	8.007501575	8.009819588
b1536	9.976425802	9.427852059	9.910031461
b1537	8.586720189	9.062448159	9.070846576
b1538	11.59886371	11.28238216	11.11261156
b1539	10.67397357	10.16473881	10.40582118
b1540	10.16242498	9.92085833	9.966298249
b1541	7.603249671	8.137458867	7.773692506
b1543	6.125903052	7.456874324	7.226124665
b1547	4.098867639	4.509631467	4.406743335
b1549	3.899686121	4.83020322	4.413484383
b1550	2.359480976	2.225937897	2.30021512
b1551	8.621488187	7.812979625	7.124113355
b1552	8.04819549	6.3640764	6.578996224
b1553	3.117906156	3.631600783	3.382189306
b1554	4.635037905	4.682898581	4.564449213
b1555	3.735407668	4.178999031	3.894902914
b1556	2.875478741	2.787669567	2.813125661
b1557	10.98079388	9.793079438	9.584431107
b1558	8.816975102	8.274550053	8.421387573
b1559	3.933062017	4.000484089	3.675078109
b1560	3.79259183	4.707946464	4.200714383
b1561	7.837778643	8.69839389	7.951273899
b1562	2.359480976	2.225937897	2.30021512
b1563	11.00800059	10.5100435	10.333839
b1564	9.119369701	8.112447002	8.021608126
b1565	4.480661361	4.731803049	5.465154885
b1566	8.723602051	9.36944855	9.192006756
b1567	7.301256242	8.948575574	7.9831885
b1568	7.157614598	7.517528747	7.231050878
b1569	5.373431324	6.859274957	6.231186523
b1570	10.5107237	9.316187392	9.646734623
b1571	11.22409239	11.41528312	11.25868837
b1573	5.317817028	6.993448849	5.96537961
b1574	5.518681162	4.682257161	5.67560524
b1575	6.930095731	8.25606348	7.553075385
b1576	9.148785483	11.0904751	9.783737227
b1577	7.954434777	8.378780543	8.322843028
b1578	12.13452058	12.97763922	12.88900641
b1579	7.443807816	8.768123003	8.265386219
b1580	5.482739965	6.557199522	6.021316314
b1581	7.213199215	9.219920805	8.166497815
b1582	9.055600301	9.627639202	9.123721468
b1583	11.71802322	11.66133325	11.55715139
b1584	11.01520825	10.94760932	10.79091058
b1585	8.736230259	8.568071066	8.66409875
b1587	6.199611003	7.814184847	6.754004002
b1588	9.909475467	10.52283364	10.09007204
b1589	5.529090694	6.917836461	6.732927396
b1590	7.250004051	7.704036809	7.736435106
b1591	10.34123659	10.40090922	10.45569813
b1592	6.494869247	7.508255428	7.39690479
b1593	9.519049109	9.825037343	9.888094378
b1594	10.35347179	10.2422348	10.40052726
b1595	9.10215935	9.544893963	9.305445013
b1596	8.234576657	9.147454344	8.617374887
b1597	8.408782102	8.831384539	8.836927361
b1599	8.233327592	9.150027632	8.876877483
b1600	10.72254623	10.79232839	10.27549737
b1601	8.224127935	9.054042472	8.78284152
b1602	11.57932139	11.94040916	11.53720582
b1603	14.11965693	14.31920949	13.74963584
b1604	10.9070804	10.51759305	10.71628839
b1605	7.827327294	8.702236957	8.405505854
b1606	9.050153	9.007588839	9.112031446
b1607	9.910927235	9.460723586	9.342785391
b1608	10.94936568	10.94726307	10.90077718
b1609	8.571293094	8.967862521	9.093444958
b1610	10.28043965	10.59110437	10.58323115
b1611	9.969311866	9.683985702	9.529524173
b1612	12.01274593	12.12432105	11.68705748
b1613	10.64666274	9.820609611	10.27628706
b1614	11.20101877	10.42325177	10.80441867
b1615	5.204376335	7.111974441	6.479992669
b1616	7.069778909	8.178921733	7.972156604
b1618	10.05241599	9.948659552	9.900100751
b1620	10.2069055	10.34824997	10.10786111
b1621	6.052184475	6.507380129	6.822630892
b1622	9.871057045	9.95629215	10.13116642
b1623	9.134378996	9.711361883	9.680491773
b1624	10.08108564	9.948901702	10.05107012
b1625	9.556694922	9.288714634	9.345416598
b1626	8.586328801	8.519431567	8.508086849
b1627	9.520638635	9.227381683	9.321529348
b1628	11.16525907	10.97252457	10.67669232
b1629	10.59846441	10.60701138	10.61976628
b1630	7.556464084	7.590376023	7.990252294
b1631	8.587835596	8.710473528	8.652123728
b1632	9.463243977	9.579581863	9.676081465
b1633	8.969740621	8.903861569	8.811811278
b1635	10.14104819	9.932843696	10.49663913
b1636	9.567070072	9.390036123	9.351869092
b1637	12.15879327	12.05856789	11.96407573
b1638	10.02535786	9.77182753	9.897316006
b1639	5.455575692	5.284113381	5.357998697
b1640	9.20936372	9.111354415	9.144385799
b1641	12.35737414	12.03345173	12.05134845
b1642	10.64162777	9.680481207	10.17996954
b1643	7.882671417	8.539782053	8.03051396
b1644	5.322194311	5.990811339	5.944049085
b1645	6.194968884	7.79673711	7.448166955
b1646	10.61335303	9.870259424	10.53690459
b1648	7.368721468	7.663344265	7.560926088
b1649	10.27228105	9.82293134	9.485705598
b1650	9.31968525	9.446134328	9.424269785
b1651	11.65599657	11.07164744	11.127722
b1652	8.990131688	8.933800492	8.847716676
b1653	7.631734286	8.142863218	8.196278175
b1654	11.74371166	10.9798092	10.95426471
b1655	10.80572381	10.34567586	10.38363105
b1656	13.80159337	14.02698926	13.92869096
b1657	9.732010886	10.01533976	9.819899438
b1658	10.19689835	9.478804175	9.730182592
b1659	8.013400191	8.563317134	8.387885957
b1660	6.255219647	7.597676184	6.919847611
b1661	11.53577329	10.39502008	11.9008978
b1662	11.33399653	10.88253957	11.25211186
b1663	8.938079653	9.115944844	9.183793064
b1664	10.50988094	9.840860517	10.1871214
b1667	12.78982074	11.81324878	12.06730318
b1668	8.635416749	8.090306438	8.608999877
b1669	6.899203626	7.683152256	7.497810184
b1670	8.295840867	9.144975059	8.843842089
b1671	4.535022354	5.093489617	5.085968294
b1672	6.940320689	8.487715627	8.068378616
b1673	2.808068308	2.882497815	3.173760423
b1674	4.945767371	7.184328606	6.182179576
b1675	8.826235379	8.716327378	8.539733798
b1676	12.70288061	12.22692726	12.64470478
b1677	15.24307609	14.32766706	14.08771864
b1678	9.42291559	8.205736938	9.012653264
b1679	2.578716718	2.383570368	2.574469987
b1680	5.943557723	5.58022652	6.201257264
b1681	8.84308676	8.498334909	8.894537873
b1682	9.392418197	9.06752239	9.149668192
b1683	10.14288088	9.548816046	9.80222312
b1684	9.579046228	8.807213865	9.273939286
b1685	10.06114861	9.815215194	10.29230136
b1686	11.07227377	11.27610463	11.06197707
b1687	10.6581068	10.81677121	10.372141
b1688	9.184059879	9.09597541	9.361538377
b1689	6.807447426	8.686480747	7.643119464
b1690	5.028933483	5.533228434	5.821063608
b1691	5.43370259	7.825930861	6.930753328
b1692	6.217328322	7.673697226	6.720059545
b1693	8.712393562	8.237709723	8.606448273
b1694	6.720673079	9.307560002	7.516260055
b1696	6.784831436	7.734574672	7.939042126
b1697	5.642531063	7.800065831	6.725981537
b1698	6.277136383	7.586230928	7.402944662
b1699	3.263419711	3.193815948	4.130754589
b1700	6.393116813	6.511003739	7.037002119
b1701	3.58724852	3.849859694	4.182432023
b1702	11.46400232	11.79761278	11.38435703
b1703	9.09868318	9.172037512	9.384847109
b1704	10.50136916	10.2851108	10.21628207
b1705	7.71968404	8.352638753	8.035255134
b1706	10.2610075	10.16111565	10.30114813
b1707	8.434343375	8.198641186	8.264869114
b1708	8.953463568	8.111837267	8.610843612
b1709	9.995347225	9.805222428	10.23932675
b1710	11.62118372	11.14449056	11.32277321
b1711	9.543070009	9.629162944	9.507027938
b1712	12.21543765	11.54157154	11.57718118
b1713	11.97921974	11.9360015	11.74285546
b1714	12.7619973	12.81083163	12.40629114
b1715	8.265798586	8.199672193	6.917220812
b1716	9.766475227	9.616301112	9.312118463
b1717	13.36693256	13.29287289	12.54491235
b1719	11.72524227	11.44605355	11.03174389
b1720	3.396591742	3.515793702	3.813107115
b1721	4.708268998	6.611522581	5.388548866
b1722	9.9620849	9.575683936	9.693950408
b1723	12.09706425	11.52695792	12.01229071
b1724	10.81499878	9.659074355	10.06371836
b1725	10.88915861	10.22330267	10.76914259
b1726	10.27304653	9.250868245	9.637325676
b1727	10.01919478	9.970709914	10.08314158
b1728	3.414211323	3.751345339	4.707172206
b1729	12.2803047	12.493531	11.95664797
b1730	5.202763963	6.937719119	6.095732712
b1731	9.751050295	9.671155136	9.577434147
b1732	11.79252383	10.60050864	11.57148012
b1733	9.714300544	10.35012119	10.21572184
b1734	7.094764219	7.963854151	7.810774986
b1735	8.827048182	9.096007684	8.79416273
b1736	10.37365557	10.30887572	10.01759479
b1738	10.18491704	9.96193315	9.883788271
b1739	10.94483657	8.578024708	10.10185213
b1740	11.54453597	10.87893662	11.25915453
b1741	8.459780809	8.228789364	8.361112497
b1743	9.885555171	9.715610945	9.681213056
b1744	7.892653262	8.618326644	8.397750781
b1745	3.508387182	3.979658112	4.618864983
b1746	8.954507591	9.663677005	8.407266403
b1748	8.407538792	8.181560508	7.627796885
b1749	4.245571366	4.140473742	4.258325117
b1750	3.194602449	4.007563224	4.09796668
b1751	8.80487329	10.02806841	9.222766163
b1752	5.891204723	7.278927972	6.967803068
b1753	8.901899735	9.108979812	8.632443448
b1754	4.09256774	4.070860304	4.435108041
b1755	4.066187933	5.384155057	5.46340774
b1756	8.438071687	9.268542887	8.789475988
b1757	8.088196975	8.5158639	8.515878465
b1758	4.283557065	4.278311002	4.53596771
b1759	9.135476371	9.489393567	9.660951969
b1760	5.939168328	6.297955806	6.53052444
b1761	12.12437254	12.26263664	12.19773528
b1763	8.10543814	8.099217862	8.160725743
b1764	11.23172898	11.36604398	11.3116236
b1765	11.10158639	10.80447799	10.95703341
b1766	9.927124617	9.813707304	9.666098895
b1767	11.27049398	11.12786052	11.45977768
b1768	10.93191735	10.64815256	10.84976178
b1769	6.28304836	6.395572304	6.324047991
b1770	9.168215177	9.419044364	9.45038682
b1771	7.612009588	8.845497578	8.69178303
b1772	5.879049343	8.053181378	6.681319177
b1773	7.184992549	8.652708934	8.337071508
b1774	8.675404779	9.657942056	8.95890205
b1775	7.325724624	8.840677219	8.509000479
b1776	7.288330554	8.663725635	8.298785134
b1777	12.64984578	12.5361678	12.69200569
b1778	11.59055173	11.04973578	11.32448691
b1779	13.95507029	13.94332464	14.01014899
b1780	9.958303289	9.913172919	10.09870311
b1781	10.18118244	9.870545078	10.16544997
b1782	11.83633249	11.64860023	11.37255337
b1783	12.72375119	11.79294064	12.72892895
b1787	9.614089562	9.560254552	9.798696583
b1788	2.359480976	2.225937897	2.30021512
b1789	9.529990986	9.627983456	9.624407166
b1790	8.313333716	8.31215738	8.57243506
b1791	7.847764304	8.799527835	8.486170337
b1792	7.039599312	6.907774525	7.274902979
b1793	8.591218118	8.038708833	8.189378773
b1795	12.07875327	9.844372804	10.68009654
b1796	7.57629432	9.8582518	8.295269744
b1797	5.646051058	8.433928586	7.085242703
b1798	7.919197544	8.67326948	8.227707187
b1799	10.31100694	10.09231388	10.19895204
b1800	7.789881004	8.957255086	8.619202335
b1801	4.81786221	5.57389293	6.306867815
b1802	8.391001262	10.00401874	9.411131374
b1803	5.260957172	6.451768501	7.017406299
b1804	9.055488832	9.129404659	8.962211117
b1805	7.492050729	7.485291079	7.308214876
b1806	9.054191144	8.986175733	9.329165967
b1807	7.785758334	7.764160886	7.917624602
b1808	2.563853265	2.750867809	2.805945389
b1809	11.69852583	11.31089321	11.40403646
b1810	10.76490217	9.768562802	10.36762783
b1811	11.87363575	11.78598399	11.86567106
b1812	10.20874139	10.18848362	10.14947183
b1813	9.779805391	9.651486105	9.650555952
b1814	10.82745906	10.66671191	10.74044301
b1815	7.75381814	8.397666728	8.405616284
b1816	9.612949893	9.884831327	9.996701244
b1817	12.89216902	13.25452269	13.16076421
b1818	12.07936517	12.65533618	12.39211561
b1819	11.36289655	11.97563525	11.6290641
b1820	6.853204793	7.406762312	7.183216955
b1821	9.609683128	10.41803973	10.1620793
b1822	9.907696088	9.755258577	9.433741801
b1823	13.92829605	13.32291314	12.51820889
b1824	13.38435836	12.38321098	11.77325926
b1825	11.18156374	11.02898004	10.70699222
b1826	11.1434936	10.74427795	10.41051758
b1827	10.6777218	9.991372002	10.23314841
b1829	10.89026248	10.5487995	10.51977947
b1830	11.54771715	11.31189888	11.11516278
b1834	10.50432949	10.28268548	10.37319945
b1835	8.916311396	9.385208295	9.24129783
b1836	10.37329392	9.739218461	10.84041656
b1837	10.40365114	9.741721288	10.13339238
b1838	9.424323787	9.579099947	9.71305361
b1839	11.28627673	10.9774225	11.06162743
b1840	9.252807968	9.196983507	9.31128116
b1841	11.36902186	11.16297711	11.42691253
b1842	11.77041447	11.30181192	11.6894606
b1843	7.943220797	8.120780004	8.521227246
b1844	10.59970079	10.68586456	10.88928993
b1846	10.56870733	10.42491752	10.62313618
b1847	11.41283157	10.26150695	10.85420196
b1848	12.29761912	11.677529	11.63681807
b1849	11.91448645	12.25703083	12.12039801
b1850	11.89792821	11.95948298	12.12746915
b1851	9.155473188	9.386223036	9.770425266
b1852	11.62503457	11.08005805	11.07722134
b1853	9.841271253	9.561578222	9.68630776
b1854	11.87394889	11.65338557	11.78158874
b1855	10.34405105	10.04852749	10.21136976
b1856	8.752080528	8.699404676	9.256855607
b1857	9.040036093	8.709566142	8.703587191
b1858	8.764833206	8.305483003	8.251710229
b1859	8.961867808	9.552224127	9.237915803
b1860	11.08018012	11.02375198	11.00059084
b1861	9.107990896	8.752391714	8.930861024
b1862	4.889699548	5.314467125	5.38368895
b1863	10.81284599	10.74062977	10.87015109
b1864	12.01541158	11.77750907	11.79998618
b1865	11.38281467	11.08317966	10.96742053
b1866	10.84132529	10.85955122	10.59762407
b1868	7.013717741	7.197984581	7.189552843
b1869	10.73032146	10.29086062	10.45540294
b1870	10.38141085	10.09951478	10.38629609
b1871	10.91941351	10.78951478	10.7013818
b1872	6.286764304	6.947559888	6.739602705
b1873	8.389368066	9.39793381	9.030758813
b1874	8.402365397	7.77325189	8.198722243
b1875	8.235993465	8.013219712	8.20504549
b1876	12.08317658	11.97612381	11.86015483
b1877	2.670966869	2.488329228	2.593460743
b1878	4.223694365	6.373306355	5.689538429
b1879	8.90887206	9.766442902	9.445884611
b1880	5.924688859	6.678395112	6.544057334
b1881	8.654664336	9.644704169	9.161802239
b1882	8.556118363	9.165578248	8.72825396
b1883	7.31635882	7.826060566	8.044353776
b1884	5.732192858	6.99776532	6.873412464
b1885	4.75163422	6.701589922	6.112675709
b1886	7.513136958	9.353634461	9.001964436
b1887	5.252552093	6.451509705	6.566771263
b1888	7.84627635	9.773294289	8.837645692
b1889	7.980571208	9.609569782	8.777887285
b1890	7.493608136	9.367982757	8.212537246
b1891	9.592297788	9.758742721	9.837921911
b1892	10.07531539	10.04003565	10.08490927
b1895	7.880826898	8.076324647	8.211932082
b1896	10.47625461	9.045227538	10.05065933
b1897	11.79257787	10.80497617	11.22736329
b1898	7.375477201	8.30121025	7.442040405
b1899	3.29308627	4.197979679	4.597561022
b1900	6.954487999	8.88723068	8.40232592
b1901	8.760001455	9.482299719	9.065670844
b1902	9.204170073	8.645588184	8.849309594
b1903	8.145935421	9.228912867	8.396133132
b1904	2.837731858	2.772110498	2.864455055
b1905	13.34180967	13.2415969	13.13493869
b1906	2.964737393	3.573324615	3.744777939
b1907	8.16866289	8.812742531	8.652094754
b1908	11.74309771	11.58022697	11.29881425
b1912	8.396359353	8.130553289	7.970730361
b1913	11.06396862	11.08162403	10.91119326
b1914	10.9005333	10.37313552	10.5859746
b1915	9.870342977	9.523333766	9.496150046
b1916	9.353119185	9.079164234	8.907307782
b1917	9.887103136	9.738451567	9.415116104
b1918	9.864216645	9.666122468	9.50556641
b1920	11.47509641	11.42440344	11.12303144
b1921	3.96993679	4.366088901	4.499458498
b1922	7.510491352	7.876800834	7.72433855
b1923	7.003190824	6.59766062	6.711615896
b1924	5.808223247	7.475983031	6.742108393
b1925	7.849533769	8.98795686	8.544521942
b1926	8.646712418	9.341968397	9.269836094
b1927	10.58252866	9.526961476	10.258141
b1928	11.54813517	10.94051702	10.86906197
b1929	9.970201186	10.16939879	9.715567719
b1930	9.716938433	9.869596699	9.666759117
b1931	6.278872399	7.477990031	7.354530378
b1933	4.672246855	6.084907561	4.940667216
b1934	4.622642137	6.037156392	5.119270829
b1935	3.831598379	4.17304072	4.134004902
b1936	8.372580312	9.383572793	8.804172378
b1937	5.305289161	7.412925681	6.633046368
b1938	6.468529165	8.478657501	7.936397218
b1939	5.280939618	7.247027765	6.417291952
b1941	7.016620076	8.326951283	7.680432251
b1942	7.65334218	9.149895965	9.081682803
b1943	7.825536908	9.799838998	8.849805148
b1944	6.963311524	8.249741787	8.094079112
b1945	8.664534461	9.160738192	9.164547588
b1946	6.654314559	8.039663832	7.583911441
b1947	5.415820207	7.601996961	6.540942324
b1948	5.336908612	7.009241915	6.521905259
b1949	5.906608614	7.724624733	7.426271958
b1950	5.52259727	7.292454279	6.15306901
b1951	7.788159769	9.239679578	8.988631251
b1952	9.939324249	9.59208375	9.586677536
b1953	9.97033879	9.202843974	9.687293343
b1954	2.374902179	2.225937897	2.30021512
b1955	7.96223198	7.688488266	8.048051434
b1956	8.901472479	8.967727173	8.880335361
b1957	11.01153422	10.36382743	10.51740171
b1958	10.0568292	9.705082768	10.01830569
b1959	8.781925614	9.761519093	9.293718819
b1960	9.085819658	9.304169748	9.186119116
b1961	10.56600074	10.51678077	10.47360323
b1962	9.231037682	8.462161809	8.659531786
b1964	7.57170687	8.234582966	7.865426445
b1965	8.154424651	8.67201494	8.543356497
b1966	6.876346027	8.230969295	7.754790787
b1967	10.69019011	9.42782579	10.43854706
b1968	4.48463659	4.427674944	3.996418034
b1969	9.992652954	9.517432585	9.508302895
b1970	9.979116771	10.39135311	9.756329135
b1971	9.351141861	9.288203342	9.357706543
b1972	9.370055392	9.549141576	9.43818122
b1973	8.373027195	8.857213772	8.789241843
b1974	9.321111963	9.534303555	8.927469211
b1976	8.507443818	8.455296204	8.278685434
b1978	8.830217907	9.159048383	8.843474352
b1979	3.285649588	3.530303634	3.858664485
b1980	4.193418358	3.716254701	4.366838283
b1981	9.448665797	9.368784361	9.132849442
b1982	11.05399349	10.90457589	10.84476294
b1983	11.52723355	10.40982302	10.72894227
b1987	10.94215659	10.85799577	10.7319461
b1988	6.985559272	7.533859994	6.787551602
b1990	9.158352725	9.05804238	9.199145868
b1991	2.359480976	2.225937897	2.30021512
b1992	10.97354813	10.96336839	10.9618948
b1993	8.780363421	8.822149673	8.92849017
b1995	7.791669145	9.108453173	8.997060472
b1998	7.944793934	8.207197709	8.245216613
b1999	4.926955647	5.175995804	5.376701723
b2000	9.148139626	12.18834908	10.11772786
b2001	6.228037466	8.914455335	7.377206461
b2002	8.452650206	10.43229086	9.238195566
b2003	6.132529046	7.172461845	7.361337461
b2004	4.837135912	7.232055255	6.671404275
b2005	2.438297211	2.63492044	3.092871233
b2006	5.69516753	5.986906972	6.380518275
b2007	12.63749071	11.54203712	12.12110661
b2008	8.815214564	8.871607688	9.087842996
b2009	10.19822036	9.769773619	9.913273405
b2010	8.207653768	8.074464101	8.327367295
b2011	8.938900815	8.816102405	9.156610937
b2012	9.94098762	9.460656959	9.836290866
b2013	9.419859808	9.242436372	9.392081971
b2014	10.75882277	10.45575155	10.14948104
b2015	10.32761595	10.37257536	10.37120522
b2016	11.16331972	10.98826239	11.22686648
b2017	11.38805192	10.72194908	10.93323154
b2018	2.969863149	2.314101588	2.584242722
b2019	12.9414689	12.77788988	12.2800908
b2020	10.86723561	10.54831025	10.37005179
b2021	12.06030852	11.84155221	11.8138319
b2022	9.584859873	8.960630687	8.748106148
b2023	11.06739399	10.80341149	10.64695435
b2024	11.64533061	11.5517179	11.33027875
b2025	11.19066836	11.00003131	10.77725474
b2026	11.44472718	10.91486585	10.79615037
b2027	10.9302357	10.78530295	10.68589449
b2028	10.28045808	10.19254118	9.903601179
b2029	12.63986486	12.53005576	12.07553414
b2031	10.14852922	9.936961178	9.628807435
b2032	11.50613624	10.92183551	10.50423548
b2033	11.04905517	11.04536709	10.48322245
b2034	10.68641407	9.967564059	9.630940941
b2035	11.11913413	10.67583101	10.34505798
b2036	11.90303811	11.08745049	10.44932645
b2037	10.17582637	9.818154531	9.21719438
b2038	10.7409379	10.27090519	10.03050471
b2039	12.48999821	12.30985945	11.99471047
b2040	11.41596418	11.00835272	10.81408974
b2041	11.88674648	11.4744812	11.20655686
b2042	11.38930831	10.65458336	10.89821573
b2043	9.383774789	9.485185105	9.331442848
b2044	8.508699074	9.252843288	9.181376741
b2045	5.073286167	6.132932078	6.092958771
b2046	9.68268588	11.43985634	10.00772783
b2047	8.603107782	10.01789462	9.46103916
b2049	7.578486894	9.102223038	8.713483379
b2050	6.947131412	8.473014492	8.265807576
b2051	6.327238424	8.144845222	7.675212395
b2052	5.338606075	7.13751803	6.543787519
b2053	6.544856009	7.656498576	7.674800383
b2054	4.596132282	5.040820875	5.019035354
b2055	3.392651769	3.589902875	3.903176709
b2056	4.178952205	6.329640529	6.044944859
b2057	7.271002968	8.600677067	8.071535905
b2058	6.366318929	6.779816024	6.683608104
b2059	9.146654301	9.75424602	9.656816358
b2060	3.54383609	4.316692818	5.178274193
b2062	4.456848951	6.034735087	6.220751168
b2063	9.039631419	9.008393877	9.222364651
b2064	9.401843142	9.390986768	9.373659881
b2065	10.66466816	10.56627887	10.50469113
b2066	9.376067298	9.068285666	9.198919682
b2067	10.23148118	10.14494978	10.4845714
b2068	6.33244776	6.729546935	6.678769184
b2069	6.886209714	7.642281452	7.781416506
b2070	6.764418823	8.892824752	8.105041329
b2071	8.873304576	9.719670911	9.919213686
b2072	2.548941512	2.409753774	2.684945488
b2073	3.246221291	4.05935496	5.176514368
b2074	2.460601396	2.524131291	2.90206336
b2075	9.336236794	10.09462847	9.984575036
b2076	7.835456444	8.817725916	8.73836206
b2077	11.13647083	12.18141468	11.83595083
b2078	6.550132425	7.113296674	7.041892196
b2079	9.416900031	9.318955562	9.569470906
b2080	11.53689826	10.32661175	11.20465356
b2081	9.563504921	9.303328596	9.44242116
b2082	7.463048702	7.199192426	7.359520395
b2083	7.261293448	8.531223144	7.625820607
b2084	7.544754252	8.670001806	8.395622158
b2085	6.263490266	6.775193076	6.457896222
b2086	8.992884422	7.436683461	8.327413249
b2087	3.206229783	4.580309158	4.396134603
b2090	10.79914842	10.88849086	10.88604566
b2091	7.368997585	7.835112283	7.702764343
b2092	14.14766302	14.70126007	14.45186301
b2093	12.22542977	12.60611318	12.02585002
b2094	14.00204513	14.28080827	14.26298734
b2095	13.82254034	14.34570082	14.15292705
b2096	14.07577643	14.16660379	13.83569375
b2097	11.33107117	10.21238485	11.21380256
