,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YDR064W,13.21991236,12.89326573,13.0470376,13.11943975,12.74975199
YDR065W,5.818834362,5.824066167,5.96732413,6.053976231,5.911489659
YDR066C,6.845276113,6.614802101,6.676495863,6.813995258,6.720688546
YDR067C,7.997798294,7.862656664,7.721314387,7.896759056,8.112597507
YDR068W,8.958523571,8.935983595,8.968247269,9.060592904,9.0391552
YDR069C,7.838812226,7.904035533,8.054517894,7.790809435,8.0965322
YDR070C,8.24336388,10.78694105,10.54642215,9.641039181,12.56589274
YDR071C,10.43617974,9.97988629,10.30213731,10.34648762,10.29080335
YDR072C,9.282129954,9.317813424,9.381438655,9.584412057,9.639585316
YDR073W,8.527023237,8.548277064,8.61471287,8.774905357,8.986126244
YDR074W,9.933756065,10.16016346,10.0505505,9.796554419,10.95058449
YDR075W,8.24813245,9.326950948,9.493699181,9.572379386,8.756060221
YDR076W,6.316067722,6.141037096,6.207334224,6.384154318,6.585534966
YDR077W,11.15940511,13.28916074,13.31665048,13.24255213,14.01456242
YDR078C,8.512751398,8.072066257,8.19897398,8.010770486,7.952431859
YDR079C-A,8.660173797,8.121344565,8.121645886,8.26176414,7.736594959
YDR079W,8.785173873,8.669286612,8.802516709,8.760299116,8.329064102
YDR080W,6.997282484,6.785206027,6.859045154,6.751256214,7.063446034
YDR081C,8.090842864,8.331057829,8.114799798,8.109806843,8.375533568
YDR082W,7.535645068,7.548349447,7.378898962,7.185087263,7.326659503
YDR083W,8.102439855,8.071547182,8.050397456,8.204056023,7.709835768
YDR084C,9.671213111,9.363173675,9.497255201,9.502435085,9.336574055
YDR085C,7.822538115,9.396266309,9.319907188,9.364414372,9.515541659
YDR086C,11.19492101,10.60073269,10.73020513,10.81349343,10.31214058
YDR087C,8.451289798,8.08485136,8.163018286,8.393369229,7.979408593
YDR088C,7.390024899,7.283070958,7.418319845,7.54488812,7.561982109
YDR089W,8.099170845,8.284485813,8.490099451,8.678289612,7.633911086
YDR090C,8.658197057,8.341574556,8.618733736,8.676954676,8.163505072
YDR091C,9.776553687,9.121419055,9.455386002,9.633259372,8.662603062
YDR092W,10.24721847,10.12224208,9.978974207,9.883447332,10.18180872
YDR093W,9.287027412,9.372024688,9.166875355,9.282834014,8.98988486
YDR096W,9.102458066,9.697740646,9.714561539,9.494953288,9.911061082
YDR097C,9.103950641,8.825641671,8.789757834,8.767387928,8.296184504
YDR098C,10.40957969,9.751613281,9.920835078,10.12767738,9.411890436
YDR099W,11.0386636,11.24624154,11.35620521,11.29024559,11.85687901
YDR100W,9.416816242,9.112641563,9.494447837,9.393968663,9.006252429
YDR101C,8.612697149,8.783079033,8.814240896,9.067245633,8.226744603
YDR103W,8.00912491,7.970534766,7.907058391,7.827505193,7.885569529
YDR104C,7.057083983,7.430910268,7.422273435,7.505400351,7.704155039
YDR105C,9.748251654,9.621942737,9.690157373,9.620011929,9.751750452
YDR106W,4.744933327,4.608316194,4.644472678,4.786656535,4.655240756
YDR107C,7.519285964,7.247182977,7.337567804,7.159124173,7.245598456
YDR108W,7.639045353,7.271045931,7.197700172,7.223956699,7.049024443
YDR109C,7.229512466,7.199304876,7.164936671,7.062641774,7.382035308
YDR110W,8.024033688,7.951593258,7.94876612,7.89876367,7.793151829
YDR111C,7.530466846,7.083868567,7.112676544,8.141052759,9.259402999
YDR113C,8.473771745,8.913162036,8.786478537,8.835674025,8.880220692
YDR115W,9.56907933,9.477434444,9.56862782,9.517919283,8.821480847
YDR116C,9.385329246,9.161153612,9.27048927,9.138450068,8.574466783
YDR117C,8.635156653,8.637804669,8.600556505,8.58734531,8.795126625
YDR118W,7.001107769,7.291609861,7.216922282,7.291491358,7.397709312
YDR119W,8.679963772,8.519729745,8.793139259,9.083513971,8.382072267
YDR120C,9.477571044,9.20373508,9.334935338,9.424618861,9.205229188
YDR121W,8.778047021,8.45657596,8.544336524,8.777538479,8.696573291
YDR122W,9.485674778,9.47479838,9.328001885,9.168298094,9.905566584
YDR123C,7.20692901,7.357842099,7.342086575,7.352460804,7.406764235
YDR124W,4.37745266,5.003145467,5.030119781,4.907358783,4.444697575
YDR125C,4.773973291,5.028364427,5.259285564,5.298867161,5.21974496
YDR126W,7.038976012,6.724210015,6.863704289,6.696443214,7.085488776
YDR127W,11.63704561,11.84050923,11.52217372,11.31897427,11.52697844
YDR128W,9.136753891,9.115585008,9.123133745,9.118581398,9.362971455
YDR129C,10.19608643,10.23376737,10.33368408,10.2285348,9.955266015
YDR130C,7.676922709,7.62249953,7.42450498,7.601535025,7.938158628
YDR131C,6.158869733,6.486448635,6.450858714,6.324060013,6.290467811
YDR132C,7.609133887,7.754556923,7.672116704,7.864179686,7.853500086
YDR135C,9.93547723,9.996730347,9.965164567,9.953371988,9.999411495
YDR137W,8.769021889,8.830014272,8.72244072,8.934468211,9.088537347
YDR138W,6.475178943,5.983057458,6.147352142,6.291653422,6.151023206
YDR139C,9.962326542,9.177066401,9.334620817,9.416591123,8.937481322
YDR140W,8.449334197,8.381635456,8.372767412,8.446779913,8.508834694
YDR141C,8.623733425,8.254641966,8.246115281,8.334020799,8.34865047
YDR142C,8.63325885,9.077905323,9.133836372,9.192073434,9.284334744
YDR143C,8.88374048,8.631896445,8.570607092,8.580944046,8.842155143
YDR144C,7.481611447,6.737826297,6.576494515,6.920911803,6.877063163
YDR145W,8.0572952,8.126910682,8.249431443,8.251393191,8.662250309
YDR146C,8.98380185,8.236449212,8.416844625,8.11544558,7.966259559
YDR147W,8.505591582,7.692907704,7.638337828,7.578199694,7.460872563
YDR148C,10.92624171,11.94924281,12.00004252,11.96500839,11.43511827
YDR150W,11.14930542,11.67183564,11.48353056,11.32466233,11.37879089
YDR151C,7.66366475,6.991069792,7.272951752,7.459151114,7.449777377
YDR152W,9.27530792,9.21308717,9.177197383,9.449495327,9.129973446
YDR153C,9.223264927,9.550460569,9.553010439,9.637010127,9.725533792
YDR155C,13.43102094,13.54648439,13.50694031,13.29008344,13.7967989
YDR156W,9.921847669,9.776104332,9.743569941,9.886447908,9.689054486
YDR158W,11.75489075,11.95883587,11.97358281,11.79056967,11.97385778
YDR159W,8.209299626,8.201781182,8.027023066,7.956437704,8.139348648
YDR160W,5.993471945,5.936864726,5.837768664,5.779900283,5.745187085
YDR161W,8.872353095,8.553948747,8.583206742,8.801908938,8.624366609
YDR162C,7.825948409,7.541896268,7.686219223,7.764320224,8.09469955
YDR163W,7.497839176,7.481163031,7.466217291,7.543340297,8.150694777
YDR164C,8.855459219,8.517480517,8.344744188,8.380799454,8.640028045
YDR165W,8.240795797,8.087108265,8.152923955,8.346922379,7.832007028
YDR166C,8.107898502,7.988609445,8.017794388,8.307456309,8.362174588
YDR167W,9.739513097,9.887805631,9.784406842,9.790992899,9.744827275
YDR168W,9.556119078,9.709468356,9.671497301,9.630861213,9.967717432
YDR169C,9.444113881,9.809319989,9.769157324,9.716676085,10.06093002
YDR169C-A,4.043364656,4.035355953,4.013819318,4.055975713,4.162799669
YDR170C,10.40572883,10.40561071,10.25946256,10.37218466,9.958410396
YDR171W,10.00947418,10.75868204,10.58450729,9.813056624,12.56913592
YDR172W,10.44068466,10.38689369,10.50514725,10.53269876,10.38841994
YDR173C,6.574761374,6.799769066,6.936919955,6.737808569,7.197013099
YDR174W,10.94921476,10.93363141,11.05786351,10.87446864,10.76495432
YDR175C,9.055513639,9.230615177,9.43891744,9.263561107,8.590822153
YDR176W,9.309792011,9.083320916,8.985911948,8.90960239,9.212247908
YDR177W,11.81684344,11.71202509,11.74221473,11.65288161,11.68535339
YDR178W,11.58335378,12.43544083,12.56228857,12.51933549,11.69743288
YDR179C,6.59873379,6.201133955,6.285279038,6.520682822,6.574089786
YDR179W-A,7.329346789,7.004468333,6.83451726,7.077669229,7.115493089
YDR180W,8.49088627,8.608859449,8.545778804,8.608121644,8.364046097
YDR181C,8.536765497,8.398156695,8.552643009,8.622771383,8.782231268
YDR182W,9.068235296,8.845626662,8.926915128,9.000055745,9.025983309
YDR182W-A,4.698434983,4.436040247,4.543985942,4.348382303,4.708138955
YDR183W,7.471519749,7.130219154,7.232589493,7.257079756,7.364088394
YDR184C,6.817936468,6.738337636,6.950115837,7.158660454,6.718610329
YDR185C,6.509506959,6.852699095,7.09791324,7.148993204,6.958907339
YDR186C,9.87145977,9.359507065,9.175262085,9.346719176,9.626812953
YDR188W,11.25315295,11.21735623,11.22073096,11.1640196,11.21294108
YDR189W,9.308272931,9.414237542,9.419454828,9.426222569,9.652860023
YDR190C,10.32374209,10.25487299,10.31735656,10.33455457,10.06085754
YDR191W,7.275037192,7.215594742,7.193451663,6.968058002,7.238326036
YDR192C,7.062154823,7.18100918,6.983210095,7.055220541,7.302908066
YDR194C,9.465874943,9.346037525,9.61120134,9.358331229,9.071557554
YDR194W-A,4.100147694,4.10317637,4.104305014,4.172905332,4.350830734
YDR195W,8.570307405,8.701121986,8.707159288,8.622815392,8.925937128
YDR196C,7.816414782,7.991573945,7.972326095,8.168368691,8.562277551
YDR197W,7.633569551,7.89394812,7.921322286,7.915688064,7.582345678
YDR198C,7.517511999,7.635929963,7.703663531,7.889078773,7.763837563
YDR200C,8.19873985,8.214264912,8.165717353,8.213359669,8.602847816
YDR201W,8.2323962,8.395019602,8.333173752,8.492001003,8.467605138
YDR202C,8.769851673,8.921719529,8.928985719,9.041784571,9.740081948
YDR204W,9.537055545,9.709215202,9.699447617,9.682474458,10.44585993
YDR205W,8.460090249,8.435841164,8.366656091,8.504235627,8.788504625
YDR206W,8.864151884,8.8178166,8.662433089,8.520854965,8.724196496
YDR207C,8.488434334,8.659637668,8.629464915,8.5401101,9.077551179
YDR208W,9.578992804,9.660467061,9.549059289,9.646011974,9.911363716
YDR210W,9.283949781,7.966224134,7.965644933,7.962153435,7.29739908
YDR211W,8.996168925,8.827317529,8.806548666,8.929626357,8.325145673
YDR212W,10.54064059,10.44484301,10.5351007,10.55908605,10.24387453
YDR213W,10.00127665,7.142703991,6.862939536,6.717966302,7.583677732
YDR214W,10.8468437,11.558007,11.39843433,11.12481892,12.10392607
YDR216W,8.716397963,9.310472168,9.369075883,9.819149807,9.45057078
YDR217C,7.357658982,7.116759146,7.181091728,7.277994351,7.409715756
YDR218C,4.687138463,4.57535381,4.590819682,4.540380542,4.732417021
YDR219C,7.336232149,7.618527297,7.762077472,7.661077908,7.783887808
YDR221W,7.383714925,7.374992143,7.182175657,7.059541318,7.830545993
YDR222W,5.069605876,5.212466199,5.255843854,5.141169055,6.973440237
YDR223W,5.007591397,4.820523512,4.762560739,4.824387147,8.360816251
YDR224C,12.4774061,12.52620056,12.50003254,12.51842521,12.60019715
YDR225W,12.35355742,12.33324355,12.30591471,12.29866388,12.25409626
YDR226W,12.09310217,12.16943392,12.20309137,12.1862226,11.55641928
YDR227W,8.252395296,8.327980932,8.314176614,8.162688018,8.475035233
YDR228C,7.88861704,7.839853183,7.942399684,7.916381671,8.255674783
YDR229W,8.444012778,8.618019431,8.372767476,8.362449386,8.760909068
YDR231C,10.1914448,10.53321939,10.42917404,10.34982857,10.38919085
YDR232W,11.33676457,11.70793857,11.60299497,11.32576282,11.40038068
YDR233C,11.66617989,11.74428515,11.8387054,11.77582225,11.7946997
YDR234W,10.85364611,10.83324127,10.71963903,10.77348464,10.4278055
YDR235W,7.337036287,7.13032229,7.134005574,7.28593862,6.78946875
YDR236C,7.759062987,7.638976089,7.594169532,7.680577067,7.900445997
YDR237W,9.930006634,9.948472757,9.929788988,9.817603401,9.387640985
YDR238C,10.634928,10.55966334,10.50267468,10.55712332,10.41912075
YDR239C,8.021458399,8.017653689,7.782508507,7.827173524,8.142997692
YDR240C,6.321877868,6.072817928,6.148523703,6.336776658,6.128724121
YDR242W,8.465464669,8.562881756,8.43117849,8.385501605,8.608985517
YDR243C,7.224846966,6.973211072,6.975206817,7.110854617,7.165489845
YDR244W,8.22201216,8.398773772,8.448083356,8.69762706,9.104668734
YDR245W,9.061776221,9.05712401,9.158571991,9.268290742,8.688731155
YDR246W,9.090352805,9.288818768,9.245633662,9.385521985,9.899692415
YDR246W-A,5.002706172,5.079919988,5.224853739,5.084758788,5.887478117
YDR247W,8.367415739,8.972725726,8.875223084,8.521373341,8.831610311
YDR248C,8.507645465,8.943833292,8.82166823,9.236873891,9.673617198
YDR249C,6.602425207,6.733404251,6.66380003,6.723180844,6.221260204
YDR251W,9.472829467,9.722942771,9.583804003,9.534841091,9.657497809
YDR252W,6.556827271,6.285707664,6.376404326,6.270895882,6.232175337
YDR253C,8.662843625,9.072887258,8.899220304,8.728640932,8.871773009
YDR254W,8.480464797,8.431879847,8.39238283,8.169261588,8.298122682
YDR255C,7.823277775,7.901275012,7.802906599,7.693457807,7.9732663
YDR256C,5.892659184,9.074599945,9.386566053,10.29656535,12.15594245
YDR257C,7.570506516,7.414207929,7.509764421,7.686481404,7.322652217
YDR258C,10.77136049,11.56237604,11.36798753,10.93111574,11.82273311
YDR259C,7.804557932,7.478441169,7.442866681,7.115448286,7.024969708
YDR260C,8.197539131,8.244686737,8.280549244,8.133069113,8.536637067
YDR261C,8.601600701,7.899093886,7.753557315,7.673741037,7.082633639
YDR261C-D,8.772934853,9.336379692,9.382758841,9.382200828,8.425229655
YDR261W-B,12.26511728,12.83358547,12.62296563,12.65770244,12.25989055
YDR262W,9.952079853,10.40000285,10.39433715,10.36094112,10.93950792
YDR263C,7.18328941,7.071807871,6.780723476,6.747681012,6.538287031
YDR264C,9.815300901,9.2780128,9.136029825,9.363196861,8.701559197
YDR265W,8.721503344,8.739280998,8.673778291,8.633163171,8.446310341
YDR266C,8.622038215,8.642205005,8.631978843,8.721740342,8.768577976
YDR267C,8.181288666,8.190875976,8.101104984,8.195461481,7.771167756
YDR268W,7.461320329,7.246102705,7.210236924,7.155366918,6.84136217
YDR270W,7.329930951,9.244862126,9.088247994,9.220766939,8.274529912
YDR272W,9.858995968,10.17430893,10.24156368,10.30754619,10.55356449
YDR273W,7.095694666,6.639837562,6.637970608,6.39852013,7.093569018
YDR275W,9.842223096,9.361968566,9.6371176,9.64213592,10.07901293
YDR276C,11.96887593,12.25373625,12.43679619,12.42830674,12.67724429
YDR277C,10.11179928,9.454126357,9.278057611,9.058515889,9.161112735
YDR279W,7.47881539,7.536687833,7.51774634,7.691627788,7.792597533
YDR280W,8.953393752,8.599732832,8.543754535,8.757113395,8.275786175
YDR281C,6.031210605,5.180048152,5.365747852,5.547071138,4.707260432
YDR282C,7.17956905,7.438702324,7.359694232,7.502561539,7.649408704
YDR283C,8.721428219,9.016733454,8.858609139,8.783157373,8.776125244
YDR284C,8.968887117,9.139400218,9.220926926,8.972628318,9.066332883
YDR285W,5.607472805,5.684254579,5.454492148,5.653126585,5.819230769
YDR286C,7.806328953,7.83516465,7.96624281,7.829294018,7.667109062
YDR287W,8.352311934,8.746460498,8.656041104,8.61965406,8.973206312
YDR288W,6.701572457,6.741013169,6.889750683,6.993149592,6.863464253
YDR289C,7.366239316,7.231555237,7.251205835,7.408976402,7.74085464
YDR291W,8.093600998,8.041080112,7.876980171,8.026784978,7.82372796
YDR292C,9.492141329,9.12880853,8.980005297,9.160479492,9.184439598
YDR293C,9.988280785,10.21415398,10.1204644,9.920794413,10.55329187
YDR294C,9.05536794,10.11938462,10.24407857,10.56124237,10.82860997
YDR295C,8.777875918,8.592002575,8.563728045,8.58308126,8.37873625
YDR296W,9.650608723,10.13134893,10.0570906,9.890249493,9.623183583
YDR297W,10.08865329,9.398541999,9.758305445,9.602056114,8.56045463
YDR298C,11.78271476,12.25126548,12.40690423,12.28969917,11.45135257
YDR299W,8.50111637,8.326956022,8.51411568,8.510705401,7.836167929
YDR300C,9.709645194,9.379902713,9.43641263,9.45525442,8.855576092
YDR301W,8.654257141,8.56602927,8.327718095,8.270709563,8.099602995
YDR302W,8.873807756,8.42766667,8.500009311,8.44321361,8.190803091
YDR303C,8.151446075,7.64217203,7.824854235,7.813870715,7.602512083
YDR304C,11.14818069,10.8338471,10.95130346,10.99457596,10.80196193
YDR305C,9.062571718,8.740505788,8.866682359,8.968689822,9.539609128
YDR306C,8.889155222,8.699217177,8.635985719,8.673655177,8.959464031
YDR307W,8.981536755,8.864871203,9.04094908,9.010021505,9.253407246
YDR308C,8.834319908,8.844345606,8.903132752,9.029248272,8.373175942
YDR309C,9.224563693,9.766157222,9.831770473,9.815467935,8.232100767
YDR310C,10.6032991,10.50858253,10.39117982,10.22474947,10.38241543
YDR311W,8.655098863,8.074686355,8.090051691,8.039522883,8.194538034
YDR312W,7.953988641,7.843397427,7.75854179,7.800556854,7.792147765
YDR313C,8.194406289,8.982087242,8.961958059,8.778212796,9.470294074
YDR314C,4.95276928,4.849032727,5.010339794,5.100319807,4.995381159
YDR315C,5.918435971,5.988450701,5.953347382,5.93489995,5.79457024
YDR316W,8.821288999,8.879952129,8.791291405,8.582364688,8.114338301
YDR316W-B,13.56213606,13.98428713,13.86104108,13.80269669,13.66873954
YDR317W,5.695420401,5.384195796,5.340757131,5.255182005,5.59648186
YDR318W,7.695337178,7.473001472,7.578283893,7.746170065,7.828183764
YDR319C,8.452455475,8.719845059,8.458670666,8.641922223,8.697613763
YDR320C,7.897620528,7.938809911,7.82952943,7.847592412,8.145845702
YDR320C-A,9.243526683,9.304488012,9.317776482,9.360366374,9.135346148
YDR321W,9.712029319,8.995100438,9.151374503,9.238940244,8.772994733
YDR322C-A,11.33747483,12.05581906,12.00322118,12.0600329,11.52790923
YDR322W,9.346346133,9.634480534,9.601651514,9.499276726,8.798424143
YDR323C,7.127263479,6.755150663,6.712982585,6.675819742,6.8908413
YDR324C,8.980758433,8.630602892,8.856990045,8.910125185,8.357028341
YDR325W,6.959383082,6.949780365,6.831251476,6.965659198,6.708020527
YDR326C,8.830667801,8.289966525,8.285636765,8.236048339,8.036146768
YDR328C,10.15117506,10.01464016,10.04488304,10.20621627,10.75787345
YDR329C,8.682199242,9.002192769,8.830734765,8.989061618,9.794050059
YDR330W,8.672920629,8.708082311,8.729637898,8.521245323,9.30376054
YDR331W,7.752347101,7.337697413,7.517149809,7.449744061,7.405074583
YDR332W,7.399306604,7.450453903,7.495842544,7.484084807,7.771494065
YDR333C,8.666477538,8.073830994,8.227284193,8.266998715,8.13447957
YDR334W,8.528709882,8.348817615,8.272936354,8.184447071,8.591648788
YDR335W,9.623209504,9.659474329,9.583648176,9.560111,9.58937213
YDR336W,6.511321754,6.751014489,6.590972484,6.791952838,6.738504444
YDR337W,8.6188158,8.483365759,8.600083207,8.464540818,8.064444095
YDR338C,7.401197793,7.506204605,7.595197746,7.486165992,7.806814673
YDR339C,10.04077257,9.864723294,9.834399576,9.932558064,9.650436307
YDR341C,11.25024687,11.28249318,11.29303606,11.3748341,11.3091555
YDR342C,13.13090707,13.21622895,13.01260804,13.04764931,12.78563182
YDR345C,7.353419807,7.246095604,7.237712979,7.283866301,7.66940363
YDR346C,9.568560378,9.197526375,9.27285599,9.370208695,9.069054432
YDR347W,9.510557691,9.651727852,9.728654757,9.608786584,9.112473736
YDR348C,9.313701325,8.92919628,8.86124919,8.882015854,8.673424494
YDR349C,9.788899442,9.650835186,9.551399035,9.61575437,9.441114424
YDR350C,7.723142238,7.895620591,7.855236221,7.80449105,7.874002412
YDR351W,8.24070365,8.352578505,8.406923127,8.468159196,8.531645132
YDR352W,7.352351838,7.458398233,7.535836085,7.604813233,7.602944621
YDR353W,11.43480724,10.77589627,10.76431725,10.79651059,10.58035387
YDR354W,9.374161545,9.29722448,9.423157408,9.656570377,10.16395748
YDR356W,7.539394484,7.481542016,7.421500177,7.425341016,7.183399979
YDR357C,7.931093176,8.531397495,8.680388125,8.795811306,8.785194536
YDR358W,8.180951043,8.237744833,8.303020305,8.103012482,9.247847284
YDR359C,8.185624003,8.488857794,8.165959284,7.990884142,8.884087489
YDR361C,9.191397078,8.691601338,8.747339784,8.697724641,8.244412981
YDR362C,7.79458916,7.693280751,7.723846389,7.585839808,7.198985662
YDR363W,6.48727833,6.400620426,6.380911631,6.346157571,6.416735192
YDR363W-A,10.76807919,10.60795779,10.55706842,10.54976085,10.58726693
YDR364C,7.85955384,7.725751662,7.777541267,7.923996452,7.772886102
YDR365C,7.776093409,8.314195326,8.024070578,8.251603411,8.520514172
YDR366C,5.644745983,5.381050176,5.27022175,5.331252482,5.952421794
YDR367W,8.454452503,7.180277454,7.41298002,7.455970148,7.631252123
YDR368W,10.11444298,9.672661811,9.759073901,9.367532186,10.25616934
YDR369C,6.665942384,6.764886012,6.50906798,6.589523374,7.093453606
YDR370C,7.912669871,7.990598794,8.02180154,7.882042901,7.910375658
YDR371W,6.804761699,6.524655591,6.535249257,6.595859593,6.58787
YDR372C,8.669742204,8.514238643,8.5050533,8.440989861,8.328287467
YDR373W,9.564394311,9.674346558,9.767350891,9.878490222,9.779210739
YDR374C,4.271568633,4.403216154,4.3464117,4.342035091,4.42060306
YDR375C,8.545797093,8.698110599,8.6834488,8.566588554,8.449404563
YDR376W,7.773580607,7.658681255,7.57039227,7.585483933,7.236435514
YDR377W,10.97361891,11.09407166,11.30604971,11.16203508,10.5142163
YDR378C,9.35627423,8.951059279,8.96014911,9.01852938,8.550642671
YDR379C-A,8.985489065,9.791803965,9.786662019,9.479794456,9.868229266
YDR379W,8.804819732,8.989159899,8.919617364,8.898856311,8.962534092
YDR380W,4.517969317,6.186832934,6.675012641,7.193408274,7.284713638
YDR381C-A,8.694687065,8.793044447,8.797551425,8.658016132,8.200549067
YDR381W,11.10154767,10.91133472,11.02874973,11.13533624,11.05039286
YDR382W,12.8569545,12.48852401,12.58601813,12.71201722,12.29977041
YDR383C,6.306779077,6.178855862,6.105233913,6.146390788,6.420359805
YDR384C,9.289951149,7.756068939,7.922319425,11.2437364,12.72488216
YDR385W,13.25507672,13.36020244,13.29331477,13.29734727,13.14121856
YDR386W,6.785278091,6.615996939,6.507004762,6.54884963,6.646316058
YDR387C,7.374610301,7.429562225,7.54567022,7.390724099,7.421924004
YDR388W,10.34523254,10.31672852,10.25226333,10.21639652,10.53880874
YDR389W,8.625843362,8.201275672,8.379255877,8.363844896,8.233287451
YDR390C,9.572020493,9.511777658,9.504358571,9.403663337,9.503307786
YDR391C,7.510999028,7.232630537,7.253968309,7.062295774,7.375175159
YDR392W,8.003504462,7.875974657,7.742520802,7.970352347,8.276841542
YDR393W,7.598710934,8.036482502,7.695890332,7.716426756,7.300220552
YDR394W,10.79665446,10.67655218,10.69205582,10.54744386,10.86088999
YDR395W,9.300009424,8.983746421,9.002458131,9.071407704,8.496671308
YDR397C,10.12481971,10.22858968,10.06705527,10.19302569,10.17165212
YDR398W,9.55155559,9.44906256,9.349287771,9.436075067,8.835123315
YDR399W,11.83391514,11.42001701,11.48299486,11.71193092,10.9279509
YDR400W,8.389492549,7.905319249,8.006304072,8.04048455,7.535781613
YDR402C,4.17800245,4.154988036,4.130829617,4.06410803,4.283907309
YDR403W,5.422830051,5.163988378,5.128896702,5.103395854,4.689715145
YDR404C,9.846605818,9.5393875,9.536910029,9.656175686,9.262758539
YDR405W,9.802989881,9.89774474,9.849689946,9.757061324,10.04124659
YDR406W,10.14229895,9.50275213,8.893079562,7.852171458,8.121055434
YDR407C,9.179305721,9.072804255,9.026666347,8.811205446,8.804768533
YDR408C,10.68139574,10.18598266,10.11485683,10.61106338,9.990967335
YDR409W,7.595173211,7.882315081,7.804929633,8.00510652,8.420574433
YDR410C,8.519858986,8.425780292,8.463099194,8.550309815,7.928749327
YDR411C,9.516558634,9.34571669,9.347099336,9.405611081,9.456254838
YDR412W,7.725275261,7.736359995,7.77884088,7.779923477,7.556486798
YDR414C,6.873942732,6.659709071,6.735907914,6.543343127,6.643006286
YDR415C,8.25444135,8.29539007,8.315936175,8.345380688,8.181159044
YDR416W,6.74339565,6.87908936,6.792824869,6.911048078,6.805776748
YDR418W,12.88402817,12.5270995,12.58774504,12.71478979,12.33262304
YDR419W,7.587036428,7.437389857,7.512251289,7.541940262,7.536376735
YDR420W,9.120081987,9.44988792,9.464897021,9.401428393,9.436312859
YDR421W,6.667689313,7.114687621,7.138455933,7.185643392,7.464702858
YDR422C,8.387927665,8.287755535,8.325947174,8.321228601,8.496847734
YDR423C,8.961480461,8.878372136,8.715595806,8.946579081,9.191847099
YDR424C,9.458530909,9.354723165,9.384000731,9.618946867,9.349098035
YDR425W,6.875104995,6.69947091,6.828266328,6.834114524,7.537391238
YDR427W,10.92230617,10.74755501,10.79172372,10.84453497,11.0036396
YDR428C,7.67601129,7.411386126,7.555940164,7.931988807,7.550822968
YDR429C,11.00393638,10.99725147,10.96624443,11.1356901,10.99705241
YDR430C,9.178143599,9.396266833,9.239779354,9.241568209,9.041771392
YDR432W,11.68544276,11.77386348,11.66917957,11.55225652,11.66081354
YDR434W,9.112002101,8.804016947,8.842698815,8.889415402,9.043117521
YDR435C,8.772356412,8.546511531,8.605734139,8.707852543,8.885724016
YDR436W,8.320868204,8.494173472,8.504992646,8.350269107,8.942542816
YDR437W,5.701071968,5.270810947,5.408657301,5.470456656,5.563463142
YDR438W,6.555004737,6.571990073,6.513672098,6.447022492,6.527680236
YDR439W,7.259176902,7.256978934,7.396258491,7.396403359,7.775709391
YDR440W,8.349972814,8.161615861,8.083870789,8.059955233,7.886385995
YDR441C,9.596176353,9.856154884,10.05148646,10.11680891,9.627519152
YDR443C,7.59765058,7.969173068,7.879665047,7.781221481,8.350476972
YDR444W,9.154134753,9.106270854,8.980507367,8.789628061,8.305387617
YDR446W,4.16266887,4.223603291,4.221897775,4.201051567,4.33764048
YDR447C,11.61679035,11.03287129,11.21081875,11.36884442,10.79726816
YDR448W,8.016643223,7.824494078,8.181146769,7.940397839,7.78530384
YDR449C,8.082916564,7.691810305,7.797139374,7.96199502,7.48565118
YDR450W,12.41225691,11.94426101,12.12355106,12.34608717,11.88764477
YDR451C,9.023479405,8.539726026,8.542343436,8.409728841,7.731385896
YDR452W,9.939897579,9.757121145,9.649258182,9.742694181,9.991323297
YDR453C,10.20241153,6.440972721,6.395082947,6.0480503,8.71019107
YDR454C,11.54617206,11.50134371,11.52423039,11.54572808,10.9765084
YDR456W,9.308909869,9.327115437,9.35240128,9.298414636,9.196392727
YDR457W,10.59261158,10.78182578,10.62415631,10.64623036,10.61577113
YDR458C,7.034878482,7.123879781,7.313861827,7.410549513,7.402815784
YDR459C,8.11660069,8.135241988,8.029754765,8.137591664,8.327735331
YDR460W,7.722020195,7.72606461,7.571391876,7.738864208,8.114756222
YDR461W,6.099403201,7.515555801,7.592761276,8.015191567,7.429129627
YDR462W,10.02534939,10.13461764,10.06607732,10.06537619,9.949808578
YDR463W,9.097214011,9.273066307,9.401392914,9.179647526,9.646897946
YDR464W,8.594098363,8.447086147,8.483488962,8.322416337,8.372010968
YDR465C,7.252801598,7.980598392,8.072625527,8.4692518,7.391356291
YDR466W,8.74115164,8.721897256,8.719535503,8.633355023,9.00683023
YDR468C,8.634564243,8.614367514,8.710543461,8.908825685,8.744546615
YDR469W,8.440987095,8.334289551,8.252307759,8.504622137,8.006586188
YDR470C,8.356486124,8.418205777,8.606558181,8.465813337,8.420174194
YDR471W,11.6714933,11.28438637,11.38770356,11.58104847,11.06671938
YDR472W,8.383009216,8.111245937,7.975297829,8.227412752,8.21359043
YDR473C,7.935443005,7.950807728,7.934426393,8.00440617,8.07030093
YDR475C,9.34971804,9.556824832,9.286285151,9.095857595,9.554156168
YDR476C,10.13410664,9.589367653,9.536345702,9.523626302,9.792568127
YDR477W,9.898282199,9.850425609,10.00726476,9.822306301,9.923380104
YDR478W,8.020879166,7.906192372,7.935220122,7.999265071,7.681501615
YDR479C,9.016443957,9.324078776,9.094684029,8.980699966,9.49985569
YDR480W,7.063086761,7.056881962,7.038310194,7.006086884,7.105561203
