,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YJL110C,0.07581229,0.057307702,0.118112536,0.314850641,0.204734558
YJL111W,0.104299826,0.134666802,0.083164482,0.134344643,0.133210726
YJL112W,0.138327957,0.193649253,0.093339058,0.172422548,0.153214758
YJL115W,0.094260928,0.087677636,0.0745488,0.165527998,0.2294813
YJL116C,0.144100822,0.264802172,0.358088245,0.375086115,0.419414245
YJL117W,0.135794069,0.047890095,0.078321177,0.080341277,0.141853753
YJL118W,0.276598298,0.151357604,0.171711396,0.110577895,0.288676859
YJL121C,0.073422468,0.064756854,0.092105605,0.146972158,0.134285293
YJL122W,0.146495792,0.405996654,0.167058182,0.39794774,0.683407688
YJL123C,0.088907816,0.087327549,0.090575296,0.071950672,0.171393636
YJL124C,0.092086494,0.061594708,0.041811227,0.048424561,0.146079387
YJL125C,0.086205916,0.253539075,0.106922336,0.379532581,0.20425966
YJL126W,0.087991633,0.078012721,0.074912937,0.117368685,0.153379885
YJL127C,0.034419967,0.15173661,0.056448853,0.255619194,0.21008727
YJL127C-B,0.137532146,0.066486464,0.107313898,0.078166636,0.178563428
YJL128C,0.093125531,0.03573913,0.116926386,0.173113433,0.100450021
YJL129C,0.150726321,0.068355594,0.032106606,0.152032759,0.179631632
YJL130C,0.103188746,0.081642865,0.061583202,0.095007573,0.080605189
YJL131C,0.1810579,0.123161119,0.112079109,0.083596628,0.097791673
YJL132W,0.127249056,0.170505435,0.097146406,0.43911775,0.276928708
YJL133C-A,0.082554325,0.133052512,0.125688372,0.082083706,0.409703806
YJL133W,0.144767266,0.078843078,0.170216393,0.235297256,0.225613752
YJL134W,0.035939643,0.051134685,0.07176224,0.06671591,0.17341175
YJL136C,0.100567747,0.088099509,0.074430911,0.133154259,0.200190414
YJL136W-A,0.034915937,0.275277926,0.148788198,0.096130527,0.11030077
YJL137C,0.036581933,0.252273479,0.107552589,0.367080123,0.244227405
YJL138C,0.070111237,0.116634831,0.055126858,0.132722877,0.169652596
YJL139C,0.115542615,0.08722664,0.061738262,0.128776489,0.182070157
YJL140W,0.175369556,0.108206006,0.076228871,0.102444446,0.3119246
YJL141C,0.089523202,0.155962541,0.107865335,0.057481703,0.218412046
YJL143W,0.189889817,0.163603851,0.129874155,0.309300604,0.13211398
YJL144W,0.162897848,0.504555699,0.284474475,0.848596206,0.465175419
YJL145W,0.050068013,0.043775298,0.057668453,0.116451108,0.226112243
YJL146W,0.07047938,0.072825414,0.076970177,0.137470478,0.10657502
YJL147C,0.237240613,0.107841036,0.057257482,0.053858652,0.12633046
YJL148W,0.179047758,0.474599904,0.170048552,0.506104422,0.543747477
YJL149W,0.186991524,0.096152519,0.059641694,0.126684285,0.199907732
YJL151C,0.145593359,0.14366947,0.103006015,0.190539097,0.25601958
YJL153C,0.431693021,0.139065702,0.044177812,0.135027716,0.636106657
YJL154C,0.07172205,0.13047107,0.098957978,0.148749989,0.160641058
YJL155C,0.050091524,0.151842469,0.104675753,0.122019762,0.235906047
YJL156C,0.11392634,0.119653772,0.082576367,0.079567976,0.051128274
YJL157C,0.375057915,0.062039106,0.125426095,0.212311712,0.491905963
YJL158C,0.068029966,0.058689727,0.032164797,0.0299917,0.585724247
YJL159W,0.062539907,0.013380716,0.032050995,0.148147982,0.168620379
YJL160C,0.153951218,0.232301461,0.152454486,0.144928702,0.172760074
YJL161W,0.342161523,0.323746408,0.175590377,0.856699658,0.391455292
YJL162C,0.083871992,0.183810463,0.102069614,0.196894799,0.184187049
YJL163C,0.207764258,0.563000978,0.21693298,0.932298362,0.302056693
YJL164C,0.250834784,0.539459631,0.203098819,0.826675735,0.462351796
YJL165C,0.01504898,0.118551444,0.074576111,0.098954933,0.078113139
YJL166W,0.139873661,0.025744475,0.050575424,0.13337181,0.177801039
YJL167W,0.234388985,0.069457174,0.102702484,0.075057439,0.15441002
YJL168C,0.069526595,0.04737259,0.095645321,0.138848952,0.198477225
YJL170C,0.126740286,0.274938172,0.117742693,0.252912428,0.296879085
YJL171C,0.076008578,0.111331715,0.06720861,0.124079114,0.265552636
YJL172W,0.44788892,0.1404685,0.084790651,0.425615784,0.350436129
YJL173C,0.100923589,0.090111697,0.106444447,0.406952055,0.097267268
YJL174W,0.069087591,0.060112845,0.130446304,0.107006465,0.104977599
YJL176C,0.157883147,0.097679169,0.100800446,0.099832052,0.126813362
YJL177W,0.102867292,0.18967729,0.094112978,0.16216298,0.237105061
YJL178C,0.076838247,0.040118259,0.076541754,0.161448906,0.178588018
YJL179W,0.129760066,0.090450467,0.159123454,0.133786544,0.1816606
YJL180C,0.104935965,0.094498026,0.026054865,0.138083361,0.205168023
YJL181W,0.074185264,0.095252256,0.077114955,0.112132113,0.099946386
YJL183W,0.032965475,0.148445757,0.028877169,0.08352708,0.15991408
YJL184W,0.18679872,0.261758423,0.210673908,0.259597137,0.136179243
YJL185C,0.155178587,0.178841996,0.111773335,0.550031673,0.479787674
YJL186W,0.078425242,0.109132741,0.067145923,0.065691374,0.015919201
YJL187C,0.215021328,0.066191507,0.059123262,0.197509887,0.185678695
YJL189W,0.168237443,0.148505673,0.123664271,0.109074029,0.038295222
YJL190C,0.215689876,0.169604181,0.086946704,0.166963253,0.228764346
YJL191W,0.160567424,0.17704844,0.128793164,0.130614596,0.126130848
YJL192C,0.083168697,0.054860439,0.053170455,0.193839102,0.213343206
YJL193W,0.048833265,0.164910781,0.089050112,0.208647136,0.189365202
YJL194W,0.286194771,0.202248205,0.212976777,0.210262047,0.223123459
YJL196C,0.642843977,0.126571291,0.114845803,0.443308618,0.410452463
YJL197W,0.114173199,0.104318393,0.027477568,0.206326984,0.215165568
YJL198W,0.186052222,0.24353933,0.103326214,0.366403255,0.453092606
YJL200C,0.100838334,0.268843627,0.174822985,0.287405743,0.580262419
YJL201W,0.068506845,0.169395133,0.206432147,0.129998578,0.224780342
YJL203W,0.047799865,0.083639016,0.081821039,0.067318611,0.077523588
YJL204C,0.110042913,0.091951501,0.083060653,0.096612478,0.233811171
YJL205C,0.258402535,0.203633609,0.133253392,0.463727034,0.353573191
YJL206C,0.076166005,0.054620841,0.132269809,0.144553573,0.1666924
YJL207C,0.091973074,0.131083056,0.109597582,0.155304141,0.048854435
YJL208C,0.097093261,0.126134386,0.075881369,0.260152416,0.413966809
YJL209W,0.104837238,0.074970414,0.105115938,0.126209811,0.141492878
YJL210W,0.073406372,0.228653001,0.077065905,0.159620998,0.265801482
YJL212C,0.476685615,0.142623114,0.151461821,0.044168397,0.213880175
YJL213W,0.396257057,0.429850988,0.149036401,0.145706135,0.202654746
YJL214W,0.142229851,0.240390448,0.180080097,0.066510655,0.307698974
YJL216C,0.058538619,0.161229784,0.092533182,0.177815684,0.845540643
YJL217W,0.195679861,0.157034892,0.051643381,0.490781968,0.282196279
YJL218W,0.511366915,0.241521113,0.102952431,0.328912722,0.268823248
YJL219W,0.32258149,0.14121182,0.199591708,0.125895596,0.263346147
YJR001W,0.06560766,0.019811736,0.063444824,0.193504608,0.185894361
YJR002W,0.163482238,0.234617809,0.081154583,0.452642475,0.339726558
YJR003C,0.070064714,0.127681681,0.081739095,0.099922063,0.129449181
YJR004C,0.299271241,0.143614719,0.056754538,0.192563085,0.597957968
YJR005C-A,0.109790296,0.115215577,0.074862535,0.076864187,0.199587112
YJR005W,0.061011483,0.164010546,0.136505571,0.249155604,0.2695137
YJR006W,0.038848154,0.137389381,0.082180816,0.024984944,0.139157168
YJR007W,0.062702596,0.136701976,0.151914666,0.247413067,0.194711953
YJR008W,0.296517554,0.147784234,0.102100496,0.179482457,0.396347441
YJR010C-A,0.36448891,0.253744458,0.154634684,0.24639944,0.40691927
YJR010W,0.108293288,0.129190957,0.047502941,0.088149125,0.423971256
YJR011C,0.221561608,0.223188872,0.152602957,0.194021769,0.358358498
YJR013W,0.026466008,0.09419958,0.054648334,0.094370799,0.121730479
YJR014W,0.097300665,0.100352847,0.02542443,0.117822663,0.110447156
YJR015W,0.06743057,0.057555783,0.048954693,0.074218117,0.035014261
YJR016C,0.133682413,0.091176135,0.037212988,0.149290936,0.284975325
YJR017C,0.1950155,0.056358327,0.073691964,0.162818489,0.098300183
YJR019C,0.058543529,0.214479403,0.094387213,0.302660348,0.275749828
YJR021C,0.232136513,0.368466986,0.35445763,0.35477817,0.153453548
YJR022W,0.047320958,0.13341438,0.09947825,0.085054404,0.219795738
YJR024C,0.080326675,0.117181096,0.078465423,0.090452324,0.119631255
YJR025C,0.094371602,0.04735877,0.093052912,0.161940698,0.322317126
YJR030C,0.151932245,0.148358002,0.094559544,0.077715888,0.148137735
YJR031C,0.143636977,0.071259261,0.075697265,0.052357563,0.12216682
YJR032W,0.083589336,0.169207635,0.137430387,0.198001569,0.22478316
YJR033C,0.231251619,0.153554973,0.105655191,0.256140192,0.225478047
YJR034W,0.182313239,0.162066695,0.08702656,0.395048433,0.17137833
YJR035W,0.122147314,0.135172222,0.065822459,0.079387023,0.195602283
YJR036C,0.129021988,0.253152198,0.116435148,0.388933205,0.388326445
YJR039W,0.117037187,0.144449378,0.121346056,0.321436742,0.254137052
YJR040W,0.226564507,0.06885193,0.056716875,0.14654999,0.137012334
YJR041C,0.084016787,0.310431285,0.121720782,0.514902223,0.623312516
YJR042W,0.126646371,0.0785123,0.061385096,0.175528569,0.151066966
YJR043C,0.05481385,0.072029552,0.116536307,0.130960494,0.15889738
YJR044C,0.204525122,0.093263778,0.055416841,0.379409571,0.298944203
YJR045C,0.18034257,0.071840725,0.044831543,0.118603124,0.129464436
YJR046W,0.14910733,0.011767853,0.100652393,0.127229128,0.242664346
YJR047C,0.125626709,0.107940767,0.244350012,0.222479026,0.040154496
YJR048W,0.23524011,0.1197693,0.038595981,0.127560421,0.200206762
YJR049C,0.171039053,0.141396305,0.120476171,0.157867059,0.061441226
YJR050W,0.059935423,0.306894028,0.092301032,0.126058824,0.263132735
YJR051W,0.079794045,0.137495708,0.103328369,0.111834733,0.286415827
YJR052W,0.118481131,0.084338484,0.150544433,0.18980368,0.143912324
YJR053W,0.146672413,0.155340236,0.086433452,0.151289038,0.122889295
YJR054W,0.121517742,0.048920788,0.042605725,0.130208895,0.162637518
YJR055W,0.148576868,0.086844737,0.07867209,0.063426971,0.136209023
YJR056C,0.082167725,0.153750861,0.130919794,0.516349009,0.134558776
YJR057W,0.066200063,0.121356474,0.094735324,0.145461126,0.235505082
YJR058C,0.17378663,0.128083911,0.083958115,0.415504684,0.189570119
YJR059W,0.086038951,0.238159769,0.131036631,0.281247431,0.072542797
YJR060W,0.209589331,0.070844839,0.096796721,0.083237151,0.228663864
YJR061W,0.076355394,0.110567844,0.144570272,0.264135626,0.286011864
YJR062C,0.12565074,0.140618923,0.128827029,0.122510109,0.22049258
YJR063W,0.152961764,0.250124701,0.168111676,0.285727984,0.612820537
YJR064W,0.06753301,0.105286498,0.051015322,0.082056803,0.143668806
YJR065C,0.067169476,0.058971775,0.083054078,0.114467319,0.160793036
YJR066W,0.171206632,0.204141828,0.11672414,0.274671539,0.158482909
YJR067C,0.183834935,0.079183992,0.16076203,0.225177556,0.119069246
YJR068W,0.102583952,0.03571746,0.076333667,0.063393486,0.049534342
YJR069C,0.014785635,0.147568621,0.098643713,0.162083554,0.152635031
YJR070C,0.042557673,0.239142921,0.090823357,0.491640291,0.724415423
YJR072C,0.08678953,0.178944188,0.112360676,0.264458194,0.227637565
YJR073C,0.189891306,0.040830004,0.063486303,0.142727064,0.278877095
YJR074W,0.10499131,0.036412952,0.072110891,0.143708774,0.272229808
YJR075W,0.117247534,0.167755837,0.092635125,0.145338049,0.141860649
YJR076C,0.183393303,0.358114499,0.08629065,0.060248179,0.120887748
YJR077C,0.084601287,0.102156391,0.056985155,0.048836398,0.146192805
YJR078W,0.22160965,0.11432446,0.139187607,0.299831323,0.318425394
YJR079W,0.063465303,0.120177829,0.058123391,0.200038885,0.150618735
YJR080C,0.137425383,0.056394804,0.098474381,0.111289837,0.08824337
YJR082C,0.108072431,0.116106227,0.133397736,0.142043871,0.146299675
YJR083C,0.099542104,0.084310483,0.051026555,0.150968565,0.120066127
YJR084W,0.069066975,0.056129593,0.066058936,0.076387208,0.111624434
YJR085C,0.147873489,0.084363382,0.047560418,0.404267099,0.28037808
YJR086W,0.111857924,0.197600668,0.16379908,0.197786495,0.21376651
YJR088C,0.127933248,0.082316685,0.189373669,0.115425376,0.354216937
YJR089W,0.127170859,0.039321579,0.104260505,0.106381244,0.10523054
YJR090C,0.076512576,0.031394141,0.06765701,0.074614783,0.121235148
YJR091C,0.154259779,0.17852032,0.079417412,0.130093388,0.361854769
YJR092W,0.099230232,0.075656357,0.11704994,0.154127538,0.282139365
YJR093C,0.031535572,0.133887007,0.087074868,0.190458037,0.135487105
YJR094C,0.101027493,0.184101395,0.168440405,0.054909616,0.310432424
YJR094W-A,0.098852311,0.207776735,0.066750729,0.090521595,0.070594121
YJR095W,1.033643489,0.247566283,0.066620624,0.269207212,0.244863207
YJR096W,0.201709176,0.222663877,0.140450564,0.512314697,0.234344994
YJR097W,0.160824234,0.177590927,0.082085188,0.197846554,0.289641337
YJR098C,0.093422048,0.157145568,0.169417654,0.162497721,0.13380952
YJR099W,0.150554695,0.173772355,0.08703277,0.183902821,0.399596807
YJR100C,0.087071163,0.059903229,0.074773796,0.092605025,0.102244124
YJR101W,0.087797514,0.070970566,0.070560146,0.089679907,0.268476094
YJR102C,0.153904666,0.141719818,0.126756651,0.18946864,0.138400688
YJR103W,0.078345899,0.057685179,0.106559143,0.059447376,0.230927399
YJR104C,0.104977644,0.053942188,0.031201406,0.189149226,0.172163328
YJR105W,0.031111431,0.087084164,0.038755788,0.107018384,0.16166004
YJR106W,0.221413392,0.075261067,0.142666662,0.201561412,0.14588066
YJR107W,0.183768944,0.101499177,0.074558904,0.167183515,0.126151547
YJR108W,0.034600479,0.089490954,0.098251068,0.106531253,0.229419023
YJR109C,0.146731357,0.075714929,0.107553656,0.178485656,0.730613002
YJR110W,0.096422811,0.05904637,0.100686099,0.01431331,0.166553774
YJR111C,0.090463203,0.118390801,0.131906959,0.241589884,0.476977265
YJR112W,0.115621514,0.074018313,0.120094561,0.183973388,0.224829137
YJR112W-A,0.106294,0.147653376,0.135701301,0.161659211,0.306341905
YJR113C,0.08844119,0.108066756,0.101061354,0.079766104,0.225121944
YJR114W,0.322538817,0.378186419,0.634579247,0.349517189,0.642261801
YJR115W,0.276692315,0.419056855,0.264178532,0.125786187,0.249720562
YJR116W,0.118186051,0.098252781,0.113429903,0.087983813,0.178464559
YJR117W,0.108010388,0.105182992,0.085880204,0.204292205,0.182597473
YJR118C,0.131347488,0.157057418,0.073004492,0.387182332,0.33878883
YJR119C,0.09043275,0.181236153,0.18762017,0.083305764,0.112097164
YJR120W,0.055553044,0.049866397,0.090898945,0.107068376,0.084743594
YJR121W,0.274724489,0.062274068,0.032048244,0.188164365,0.097333594
YJR122W,0.1932411,0.106500564,0.032910579,0.137638922,0.126274033
YJR123W,0.093490208,0.116873026,0.043809994,0.08347558,0.133501007
YJR124C,0.246369275,0.208162787,0.120281894,0.243605913,0.264069914
YJR125C,0.134255215,0.131297078,0.091680909,0.154968095,0.103304006
YJR126C,0.082096273,0.093077035,0.097575967,0.054996044,0.222188744
YJR127C,0.213434035,0.069415674,0.072547273,0.068187844,0.055077897
YJR129C,0.070148205,0.064266545,0.073224202,0.096761802,0.292236218
YJR130C,0.111262809,0.094290735,0.099012958,0.090942465,0.435793638
YJR131W,0.219414085,0.105832905,0.20825181,0.103714776,0.364021891
YJR132W,0.164491222,0.184580014,0.132441434,0.195512452,0.190186208
YJR133W,0.074416123,0.028963647,0.045641226,0.133214149,0.16206634
YJR134C,0.057829999,0.082032277,0.12766946,0.123995017,0.265433219
YJR135C,0.215709201,0.169747237,0.109443234,0.118509943,0.302932627
YJR135W-A,0.089961022,0.074145721,0.210547651,0.278059538,0.181218198
YJR136C,0.12863405,0.113418806,0.065440163,0.067204819,0.169535629
YJR137C,0.135327417,0.121930714,0.087868743,0.081091895,0.196217149
YJR138W,0.049813009,0.076632793,0.121621504,0.085256423,0.184181427
YJR139C,0.049597559,0.066183642,0.051110258,0.140294624,0.058757464
YJR140C,0.129084515,0.032146282,0.115192965,0.213841303,0.190859537
YJR141W,0.053116123,0.082722397,0.09949655,0.152074087,0.138522107
YJR142W,0.056668317,0.146704905,0.084017873,0.190237685,0.220574727
YJR143C,0.149869556,0.12459709,0.067432306,0.098406917,0.3061892
YJR144W,0.046311681,0.049890628,0.069448878,0.135689778,0.087151544
YJR147W,0.191243284,0.207483904,0.397440897,0.703072929,0.230796441
YJR148W,0.226396592,0.101686395,0.040252262,0.219996745,0.343584491
YJR149W,0.126565748,0.079544743,0.092012209,0.174587202,0.249248946
YJR150C,0.298468696,0.114786721,0.162314135,0.108773558,0.608754721
YJR151C,1.589364661,0.121267621,0.162332858,0.10672249,0.140535321
YJR151W-A,0.14425467,0.294478467,0.162738367,0.159512483,0.215907668
YJR152W,0.046129088,0.0737121,0.26046348,0.227452498,0.1716779
YJR153W,0.029706873,0.103082247,0.075690362,0.147552092,0.136405381
YJR154W,0.117245106,0.145354289,0.125771829,0.373675916,0.274386983
YJR155W,0.103251318,0.087812674,0.181653818,0.255110128,0.164386567
YKL001C,0.030684876,0.160637422,0.125989172,0.072795621,0.349440944
YKL002W,0.1135331,0.153237604,0.049703788,0.236803882,0.141836305
YKL003C,0.151278368,0.0459993,0.066518198,0.193782682,0.203005361
YKL004W,0.084254764,0.102934087,0.071656216,0.093607983,0.1778368
YKL005C,0.126665709,0.141841472,0.041291919,0.054378439,0.205230909
YKL006C-A,0.144626079,0.123518195,0.175375029,0.272026701,0.348131216
YKL006W,0.256040033,0.175022612,0.140537335,0.197332687,0.151532862
YKL007W,0.058157653,0.080150087,0.077547697,0.145052356,0.12276478
YKL008C,0.281291754,0.327039791,0.144135301,0.122899893,0.284086964
YKL009W,0.049420408,0.356941348,0.173251551,0.467622673,0.552908942
YKL010C,0.135366799,0.116508348,0.108506825,0.155102821,0.143131034
YKL011C,0.366114004,0.117095139,0.107468642,0.147770705,0.351405186
YKL012W,0.05297894,0.047416706,0.096483815,0.106123462,0.170358679
YKL013C,0.166834237,0.159318543,0.105385131,0.221447407,0.20245441
YKL014C,0.114421515,0.414672689,0.136780805,0.472844588,0.280164034
YKL015W,0.095070074,0.098953024,0.073677389,0.062760945,0.118647509
YKL016C,0.091739481,0.060059543,0.059482978,0.15662603,0.195168884
YKL017C,0.102262312,0.031767732,0.062816845,0.214546761,0.103228766
YKL018C-A,0.20894867,0.110731371,0.106784871,0.428804529,0.132802629
YKL018W,0.120963636,0.13088441,0.097803302,0.0834647,0.234865063
YKL019W,0.09162711,0.131243608,0.052390136,0.068168973,0.18358999
YKL020C,0.065158413,0.08908244,0.130258636,0.13838345,0.271156104
YKL021C,0.055076575,0.329767829,0.183051593,0.472872391,0.26982233
YKL022C,0.038928641,0.130609668,0.108946747,0.131870243,0.146461143
YKL023W,0.144903786,0.0764867,0.069368624,0.055167792,0.380334408
YKL024C,0.124601723,0.13202615,0.070393746,0.158064712,0.38492365
YKL025C,0.06249505,0.020851213,0.052478522,0.123499436,0.078940683
YKL026C,0.214436721,0.396573063,0.133540809,0.39849684,0.447170931
YKL027W,0.094807248,0.145288088,0.086661588,0.331559673,0.287737244
YKL028W,0.147339817,0.046916007,0.067597018,0.157923581,0.085622188
YKL029C,0.15684294,0.355059675,0.130209831,0.640617519,0.758985166
YKL032C,0.095546207,0.084934909,0.104946618,0.250898457,0.155327967
YKL033W,0.149144188,0.075979798,0.052734304,0.127064389,0.121493332
YKL033W-A,0.042550711,0.147549097,0.131325374,0.203760323,0.513760782
YKL034W,0.127293169,0.122367108,0.079251879,0.231563392,0.159117626
YKL035W,0.326194867,0.14269374,0.07975102,0.202197524,0.108868556
YKL037W,0.057447807,0.210458838,0.103629103,0.098903617,0.090853
YKL038W,0.074188871,0.144669823,0.109905146,0.082392036,0.090395129
YKL039W,0.13009985,0.035735259,0.067793763,0.09333665,0.099686792
YKL040C,0.06098803,0.037685987,0.079545644,0.059340587,0.168347569
YKL041W,0.118629365,0.075852254,0.101822806,0.064796733,0.270228726
YKL042W,0.127505518,0.16383252,0.122410225,0.12812755,0.016554583
YKL043W,0.084122755,0.095308715,0.146840316,0.098830566,0.123166655
YKL045W,0.11262208,0.078249182,0.113999703,0.153053298,0.054132255
YKL046C,0.090098807,0.082826903,0.063039635,0.083608809,0.050183892
YKL047W,0.042038932,0.122067953,0.105964947,0.098021001,0.262833245
YKL048C,0.051021112,0.072740713,0.075256682,0.163930817,0.181115198
YKL049C,0.106555523,0.19535752,0.060101921,0.058283542,0.064087027
YKL050C,0.181226488,0.078642072,0.103620487,0.089659675,0.463008016
YKL051W,0.080728228,0.21468817,0.054113107,0.112353161,0.234621204
YKL052C,0.195076398,0.059261183,0.096017696,0.049290345,0.14937232
YKL053C-A,0.120900362,0.096673435,0.064648188,0.15530475,0.272275125
YKL054C,0.141932318,0.093229821,0.043215445,0.076097122,0.114542428
YKL055C,0.156245469,0.326398729,0.173148571,0.350576564,0.120921524
YKL056C,0.071188216,0.09948134,0.031966761,0.117217589,0.315946327
YKL057C,0.10338596,0.102452862,0.154377692,0.126747755,0.295728527
YKL058W,0.07125518,0.115485306,0.145482771,0.345332123,0.36177698
YKL059C,0.074038683,0.108421378,0.144180673,0.120548308,0.079469018
YKL060C,0.117039384,0.031103968,0.05817313,0.080497354,0.067591581
YKL061W,0.1186392,0.056541152,0.160694258,0.150153691,0.300215373
YKL062W,0.02647756,0.092153692,0.102628248,0.288120154,0.058495522
YKL063C,0.060090698,0.077216243,0.125946439,0.051898186,0.245514542
YKL064W,0.11602719,0.061515826,0.128697505,0.084581268,0.180407774
YKL065C,0.040990429,0.098151303,0.054906198,0.312752401,0.211830632
YKL067W,0.136411594,0.141390483,0.080622182,0.26637912,0.177806115
YKL068W,0.065320566,0.081285799,0.095153904,0.286566543,0.30639974
YKL068W-A,0.075144747,0.259318041,0.350868281,0.505752525,0.402902772
YKL069W,0.099898694,0.032744315,0.040408836,0.264425148,0.245832783
YKL070W,0.197646363,0.082493159,0.110256504,0.128675116,0.132547014
YKL071W,0.172366618,0.143136185,0.145043896,0.105726484,0.180664946
YKL072W,0.163696919,0.301489121,0.203580989,0.286307564,0.361740084
YKL073W,0.08882682,0.097472649,0.060742959,0.043387469,0.184359965
YKL074C,0.083598726,0.07820745,0.037953937,0.306079985,0.144180261
YKL075C,0.101651483,0.050637259,0.060966651,0.211277834,0.129940841
YKL077W,0.085657152,0.150673524,0.098537375,0.112075442,0.108872362
YKL078W,0.058747034,0.424795032,0.206515377,0.660890726,0.610600845
YKL079W,0.133219527,0.121527415,0.06335948,0.13613224,0.271220666
YKL080W,0.042991183,0.060293287,0.042796555,0.14616038,0.175622225
YKL081W,0.093496798,0.097918466,0.060953705,0.197483877,0.414513002
YKL082C,0.250354158,0.363764721,0.122405154,0.467440317,0.34061715
YKL084W,0.249275962,0.05467535,0.037739923,0.201978209,0.086550136
YKL085W,0.263658535,0.078922866,0.035523732,0.109172945,0.14154884
YKL086W,0.290409273,0.279037266,0.194704658,0.545911823,0.413572585
YKL087C,0.095838723,0.079447847,0.108776599,0.119824325,0.222580899
YKL088W,0.129191261,0.219661328,0.18296125,0.194869309,0.195838301
YKL089W,0.093403846,0.104969081,0.097178897,0.143751145,0.185124521
YKL090W,0.05799212,0.120689701,0.125625998,0.065378299,0.214612789
YKL091C,0.095561991,0.193668532,0.146400784,0.492429952,0.41883185
YKL092C,0.179024449,0.072595539,0.11324636,0.096035789,0.071351536
YKL093W,0.10213134,0.246951174,0.101187606,0.171765229,0.297466278
YKL094W,0.216847221,0.041112538,0.048015224,0.031976128,0.164234536
YKL095W,0.088713739,0.088204876,0.185060856,0.357464099,0.180839674
YKL096C-B,0.071662051,0.052157871,0.036885572,0.104198727,0.144413565
YKL096W,0.739393998,0.16292084,0.131740401,0.712094373,0.387560531
YKL096W-A,0.300054909,0.039033337,0.050382746,0.081000992,0.142432433
YKL098W,0.11449743,0.107231982,0.063358958,0.086025839,0.148853756
YKL099C,0.147235789,0.364951272,0.169124354,0.527515762,0.572303629
YKL100C,0.152656253,0.10277011,0.075189089,0.29063923,0.315656503
YKL101W,0.054873874,0.109541819,0.170497654,0.135180207,0.288676731
YKL103C,0.150438364,0.18704954,0.109810738,0.396438136,0.238186145
YKL104C,0.169330583,0.045228254,0.12074847,0.075157155,0.075645935
YKL105C,0.11077476,0.140487314,0.091747758,0.139322907,0.146526203
YKL106C-A,0.117390167,0.165756507,0.064330885,0.104451842,0.359081757
YKL106W,0.117059939,0.110709966,0.08767814,0.183341003,0.287921618
YKL107W,0.213497647,0.248970047,0.231217904,0.838091909,0.430243963
YKL108W,0.128042572,0.188322493,0.07504196,0.09509797,0.111754563
YKL109W,0.211642672,0.088626986,0.111734088,0.235596611,0.093543986
YKL110C,0.056334787,0.042738909,0.036970277,0.074824965,0.11059432
YKL112W,0.144720102,0.092609454,0.076409542,0.168178071,0.163610735
YKL113C,0.160294189,0.178175499,0.071762074,0.12871333,0.158867063
YKL114C,0.064356319,0.100472151,0.13526606,0.216700453,0.138511896
YKL116C,0.038751968,0.190816549,0.071522652,0.106406026,0.112238569
YKL117W,0.038722001,0.09893187,0.062523368,0.188972678,0.14511559
YKL119C,0.106461312,0.07986892,0.038955079,0.275217206,0.252242379
YKL120W,0.046933426,0.215164139,0.112133969,0.395309579,0.548771076
YKL121W,0.083536523,0.163127113,0.073691868,0.123270863,0.176371255
YKL122C,0.127717042,0.171653634,0.158905548,0.261285947,0.14758969
YKL124W,0.149455693,0.086481983,0.10218125,0.107414269,0.247446725
YKL125W,0.114980588,0.183083994,0.163721697,0.12626699,0.131863918
YKL126W,0.113506955,0.051425042,0.087962541,0.213115418,0.065480544
YKL127W,0.105396344,0.14540314,0.108560661,0.143715729,0.158880127
YKL128C,0.243672424,0.080102868,0.151963976,0.146627724,0.46622273
YKL129C,0.194499883,0.222147336,0.101964976,0.160612538,0.131922535
YKL130C,0.050427235,0.097074079,0.15162664,0.129162857,0.121383604
YKL132C,0.190199599,0.153785405,0.109003333,0.175262966,0.256011776
YKL133C,0.150531,0.08776823,0.131160114,0.099590974,0.248975399
YKL134C,0.170240178,0.074078177,0.09090418,0.100752536,0.158092903
YKL135C,0.115713219,0.062111487,0.093682282,0.0353771,0.083715537
YKL137W,0.075343417,0.183773349,0.044455205,0.256410283,0.353507803
YKL138C,0.079777134,0.034685872,0.082747791,0.172763046,0.197697162
YKL138C-A,0.079723959,0.068563449,0.272641552,0.418975939,0.334203163
YKL139W,0.030720557,0.061378838,0.094821378,0.09497863,0.10835833
YKL140W,0.049243876,0.145982333,0.108943198,0.235606343,0.176988969
YKL141W,0.112461382,0.049319494,0.078145216,0.145959468,0.230343594
YKL142W,0.214142855,0.082579607,0.078000202,0.308872888,0.23474039
YKL143W,0.071720904,0.396358926,0.15562646,0.693018319,0.550842146
YKL144C,0.131460041,0.222482668,0.097927198,0.17040701,0.431798252
YKL145W,0.069934118,0.013626724,0.066102683,0.063992674,0.204925209
YKL146W,0.102609863,0.083165068,0.069770122,0.070070974,0.114683479
YKL148C,0.099341564,0.024789441,0.023247356,0.055909081,0.181145302
YKL149C,0.221845517,0.087832109,0.216889887,0.215266156,0.1144619
YKL150W,0.146295913,0.102138144,0.060633304,0.21464216,0.165755148
YKL151C,0.174053546,0.272728024,0.129623264,0.403721487,0.232152251
YKL152C,0.033242733,0.030291069,0.032677065,0.135440143,0.022951902
YKL154W,0.034705879,0.060304075,0.071983553,0.103445427,0.150891183
YKL155C,0.101409866,0.04579183,0.116996804,0.176962325,0.207420119
